date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg,region_display
2025-12-09,Two_Days_Out_NS,36,0,2,35,1120083.0,62400.0,1057683.0,26668.64,1485.71,25182.93,77.14,87.43,88.1,4.14,3.93,3.93,74.0,84.43,85.1,2367877.0,2681139.0,2706062.7,115839.43,113999.0,116351.03,2252037.57,2567140.0,2589711.67,56378.02,63836.64,64430.06,2758.08,2714.26,2770.26,53619.94,61122.38,61659.8,Two Days Out NS
2025-12-10,Two_Days_Out_NS,144,4,4,141,4382986.0,120420.0,4262566.0,104356.81,2867.14,101489.67,96.0,97.07,89.87,4.0,3.93,3.73,93.0,94.07,87.07,2939538.14,2973281.71,2758978.97,113094.29,114628.29,110548.03,2826443.86,2858653.43,2648430.93,69989.0,70792.42,65689.98,2692.72,2729.24,2632.1,67296.28,68063.18,63057.88,Two Days Out NS
2025-12-11,Two_Days_Out_NS,102,1,3,100,3142462.0,90680.0,3051782.0,74820.52,2159.05,72661.48,105.71,95.86,89.13,3.0,3.64,3.77,103.71,93.14,86.3,3240061.57,2935682.79,2736267.8,86010.14,105749.0,111548.7,3154051.43,2829933.79,2624719.1,77144.32,69897.21,65149.23,2047.86,2517.83,2655.92,75096.46,67379.38,62493.31,Two Days Out NS
2025-12-12,Two_Days_Out_NS,21,0,0,22,658006.0,0.0,658006.0,15666.81,0.0,15666.81,95.43,95.86,79.47,3.0,3.5,3.7,93.43,93.29,76.7,2922568.57,2935016.79,2441250.7,86010.14,101386.14,109533.37,2836558.43,2833630.64,2331717.33,69584.97,69881.35,58125.02,2047.86,2413.96,2607.94,67537.11,67467.4,55517.08,Two Days Out NS
2025-12-13,Two_Days_Out_NS,15,0,0,16,485524.0,0.0,485524.0,11560.1,0.0,11560.1,92.0,82.14,79.5,3.0,2.79,3.67,90.0,80.29,76.77,2819919.71,2518133.43,2442233.07,86010.14,79491.14,108531.03,2733909.57,2438642.29,2333702.03,67140.95,59955.56,58148.41,2047.86,1892.65,2584.07,65093.09,58062.91,55564.33,Two Days Out NS
2025-12-14,Two_Days_Out_NS,60,0,1,60,1864872.0,30480.0,1834392.0,44401.71,725.71,43676.0,86.57,78.71,77.87,2.57,2.79,3.6,85.0,76.86,75.2,2652250.43,2414308.93,2393011.03,73081.57,79504.71,106502.7,2579168.86,2334804.21,2286508.33,63148.82,57483.55,56976.45,1740.04,1892.97,2535.78,61408.78,55590.58,54440.67,Two Days Out NS
2025-12-15,Two_Days_Out_NS,126,1,8,119,3840535.0,247430.0,3593105.0,91441.31,5891.19,85550.12,72.0,79.93,81.1,2.57,3.29,3.87,70.43,77.57,78.17,2213495.43,2450311.64,2490887.03,78772.86,95009.0,114750.37,2134722.57,2355302.64,2376136.67,52702.27,58340.75,59306.83,1875.54,2262.12,2732.15,50826.73,56078.64,56574.68,Two Days Out NS
2025-12-16,Two_Days_Out_NS,22,0,2,21,697586.0,60010.0,637576.0,16609.19,1428.81,15180.38,70.0,73.57,81.27,2.57,3.36,3.9,68.43,71.21,78.3,2153138.71,2260507.86,2495949.9,78431.43,97135.43,115691.03,2074707.29,2163372.43,2380258.87,51265.21,53821.62,59427.38,1867.41,2312.75,2754.55,49397.79,51508.87,56672.83,Two Days Out NS
2025-12-17,Two_Days_Out_NS,105,0,3,103,3229170.0,90630.0,3138540.0,76885.0,2157.86,74727.14,64.43,80.21,84.37,2.43,3.21,3.8,63.0,78.0,81.5,1988307.86,2463923.0,2590394.07,74175.71,93635.0,112591.37,1914132.14,2370288.0,2477802.7,47340.66,58664.83,61676.05,1766.09,2229.4,2680.75,45574.58,56435.43,58995.3,Two Days Out NS
2025-12-18,Two_Days_Out_NS,196,2,4,193,5945060.0,106650.0,5838410.0,141549.05,2539.29,139009.76,77.86,91.79,86.87,2.57,2.79,3.6,76.29,90.0,84.2,2388679.0,2814370.29,2664800.43,76457.14,81233.64,106081.0,2312221.86,2733136.64,2558719.43,56873.31,67008.82,63447.63,1820.41,1934.13,2525.74,55052.9,65074.68,60921.89,Two Days Out NS
2025-12-19,Two_Days_Out_NS,106,1,1,106,3254328.0,30280.0,3224048.0,77484.0,720.95,76763.05,90.0,92.71,90.3,2.71,2.86,3.63,88.29,90.86,87.63,2759582.14,2841075.36,2770261.03,80782.86,83396.5,107090.33,2678799.29,2757678.86,2663170.7,65704.34,67644.65,65958.6,1923.4,1985.63,2549.77,63780.94,65659.02,63408.83,Two Days Out NS
2025-12-20,Two_Days_Out_NS,154,4,7,148,4683149.0,211511.0,4471638.0,111503.55,5035.98,106467.57,109.86,100.93,94.33,3.71,3.36,3.73,107.14,98.57,91.57,3359242.86,3089581.29,2892136.37,110998.71,98504.43,110153.03,3248244.14,2991076.86,2781983.33,79981.97,73561.46,68860.39,2642.83,2345.34,2622.69,77339.15,71216.12,66237.7,Two Days Out NS
2025-12-21,Two_Days_Out_NS,109,0,5,105,3361828.0,151560.0,3210268.0,80043.52,3608.57,76434.95,116.86,101.71,97.8,4.29,3.43,3.7,113.57,99.29,95.07,3573093.71,3112672.07,2998117.3,128295.86,100688.71,109125.03,3444797.86,3011983.36,2888992.27,85073.66,74111.24,71383.74,3054.66,2397.35,2598.22,82019.0,71713.89,68785.53,Two Days Out NS
2025-12-22,Two_Days_Out_NS,23,0,8,16,733160.0,245330.0,487830.0,17456.19,5841.19,11615.0,102.14,87.07,94.63,4.29,3.43,3.77,98.86,84.64,91.83,3129183.0,2671339.21,2901633.07,127995.86,103384.36,111039.1,3001187.14,2567954.86,2790593.97,74504.36,63603.31,69086.5,3047.52,2461.53,2643.79,71456.84,61141.78,66442.71,Two Days Out NS
2025-12-23,Two_Days_Out_NS,211,3,5,207,6452345.0,151373.0,6300972.0,153627.26,3604.12,150023.14,129.14,99.57,94.4,4.71,3.64,3.8,125.43,96.93,91.57,3951291.43,3052215.07,2894640.23,141047.71,109739.57,112003.97,3810243.71,2942475.5,2782636.27,94078.37,72671.79,68920.0,3358.28,2612.85,2666.76,90720.09,70058.94,66253.24,Two Days Out NS
2025-12-24,Two_Days_Out_NS,5,0,0,6,184010.0,0.0,184010.0,4381.19,0.0,4381.19,114.86,89.64,91.0,4.29,3.36,3.63,111.57,87.29,88.33,3516268.57,2752288.21,2791186.23,128100.57,101138.14,107113.63,3388168.0,2651150.07,2684072.6,83720.68,65530.67,66456.81,3050.01,2408.05,2550.32,80670.67,63122.62,63906.49,Two Days Out NS
2025-12-26,Two_Days_Out_NS,90,8,8,83,2747021.0,241880.0,2505141.0,65405.26,5759.05,59646.21,99.71,88.79,90.43,4.86,3.71,3.8,95.86,86.07,87.6,3059405.86,2724042.43,2773266.27,147419.14,111938.14,112474.0,2911986.71,2612104.29,2660792.27,72843.0,64858.15,66030.15,3509.98,2665.19,2677.95,69333.02,62192.96,63352.2,Two Days Out NS
2025-12-27,Two_Days_Out_NS,16,0,2,15,514274.0,60810.0,453464.0,12244.62,1447.86,10796.76,86.86,88.43,90.67,5.0,3.86,3.73,82.86,85.57,87.9,2667969.57,2713775.86,2780642.47,151780.57,116281.71,110780.67,2516189.0,2597494.14,2669861.8,63523.08,64613.71,66205.77,3613.82,2768.61,2637.64,59909.26,61845.1,63568.14,Two Days Out NS
2025-12-28,Two_Days_Out_NS,322,9,9,314,9815981.0,272490.0,9543491.0,233713.83,6487.86,227225.98,110.86,110.36,97.43,5.29,4.5,3.8,106.57,106.86,94.6,3401231.29,3380237.07,2985546.93,160491.86,135745.29,112697.33,3240739.43,3244491.79,2872849.6,80981.7,80481.83,71084.45,3821.24,3232.03,2683.27,77160.46,77249.8,68401.18,Two Days Out NS
2025-12-29,Two_Days_Out_NS,203,0,4,200,6208357.0,121140.0,6087217.0,147818.02,2884.29,144933.74,124.29,120.57,103.5,5.14,4.71,3.87,120.14,116.86,100.6,3807878.29,3690486.0,3170247.83,156146.14,142221.0,114699.33,3651732.14,3548265.0,3055548.5,90663.77,87868.71,75482.09,3717.77,3386.22,2730.94,86946.0,84482.5,72751.16,Two Days Out NS
2025-12-30,Two_Days_Out_NS,41,2,7,35,1283174.0,219390.0,1063784.0,30551.76,5223.57,25328.19,126.86,114.5,97.97,5.0,4.64,3.77,122.86,110.86,95.17,3886451.71,3507817.36,3002290.6,152440.43,140218.14,111794.67,3734011.29,3367599.21,2890495.93,92534.56,83519.46,71483.11,3629.54,3338.53,2661.78,88905.03,80180.93,68821.33,Two Days Out NS
2025-12-31,Two_Days_Out_NS,106,1,2,105,3259120.0,60280.0,3198840.0,77598.1,1435.24,76162.86,111.86,120.5,97.9,4.57,4.64,3.8,108.29,116.86,95.07,3430276.71,3690784.07,3000314.1,139427.14,140237.43,112794.33,3290849.57,3550546.64,2887519.77,81673.25,87875.81,71436.05,3319.7,3338.99,2685.58,78353.56,84536.82,68750.47,Two Days Out NS
2026-01-01,Two_Days_Out_NS,204,1,2,203,6203936.0,60408.0,6143528.0,147712.76,1438.29,146274.48,140.29,127.57,101.07,4.86,4.57,3.83,136.43,124.0,98.2,4290266.14,3903267.36,3095895.4,148056.86,138078.71,113795.6,4142209.29,3765188.64,2982099.8,102149.19,92934.94,73711.8,3525.17,3287.59,2709.42,98624.03,89647.35,71002.38,Two Days Out NS
2026-01-02,Two_Days_Out_NS,201,3,5,197,6176900.0,151520.0,6025380.0,147069.05,3607.62,143461.43,156.14,127.93,104.07,4.43,4.64,3.97,152.71,124.29,101.1,4780248.86,3919827.36,3189964.1,135148.29,141283.71,117838.27,4645100.57,3778543.64,3072125.83,113815.45,93329.22,75951.53,3217.82,3363.9,2805.67,110597.63,89965.32,73145.85,Two Days Out NS
2026-01-03,Two_Days_Out_NS,23,0,3,21,717413.0,90970.0,626443.0,17081.26,2165.95,14915.31,157.14,122.0,104.43,4.57,4.79,3.9,153.57,118.21,101.53,4809268.71,3738619.14,3201165.93,139456.86,145618.71,116216.07,4669811.86,3593000.43,3084949.87,114506.4,89014.74,76218.24,3320.4,3467.11,2767.05,111186.0,85547.63,73451.19,Two Days Out NS
2026-01-04,Two_Days_Out_NS,290,6,8,283,8841748.0,241120.0,8600628.0,210517.81,5740.95,204776.86,152.57,131.71,112.97,4.43,4.86,3.83,149.14,127.86,110.13,4670092.57,4035661.93,3461264.27,134975.43,147733.64,114911.1,4535117.14,3887928.29,3346353.17,111192.68,96087.19,82411.05,3213.7,3517.47,2735.98,107978.98,92569.72,79675.08,Two Days Out NS
2026-01-05,Two_Days_Out_NS,20,1,5,16,639480.0,151710.0,487770.0,15225.71,3612.14,11613.57,126.43,125.36,110.53,4.57,4.86,4.0,122.86,121.5,107.53,3874538.71,3841208.5,3386565.03,139342.57,147744.36,119968.1,3735196.14,3693464.14,3266596.93,92250.92,91457.34,80632.5,3317.68,3517.72,2856.38,88933.24,87939.62,77776.12,Two Days Out NS
2026-01-06,Two_Days_Out_NS,22,2,2,21,682380.0,47766.0,634614.0,16247.14,1137.29,15109.86,123.71,125.29,109.97,3.86,4.43,4.07,120.86,121.86,106.9,3788711.0,3837581.36,3369175.5,114824.86,133632.64,121560.3,3673886.14,3703948.71,3247615.2,90207.4,91370.98,80218.46,2733.93,3181.73,2894.29,87473.48,88189.26,77324.17,Two Days Out NS
2026-01-07,Two_Days_Out_NS,510,17,18,493,15531920.0,534573.0,14997347.0,369807.62,12727.93,357079.69,181.43,146.64,123.7,6.14,5.36,4.53,176.29,142.29,120.17,5541968.14,4486122.43,3785620.93,182581.0,161004.07,135346.73,5359387.14,4325118.36,3650274.2,131951.62,106812.44,90133.83,4347.17,3833.43,3222.54,127604.46,102979.01,86911.29,Two Days Out NS
2026-01-08,Two_Days_Out_NS,19,0,6,14,606009.0,182710.0,423299.0,14428.79,4350.24,10078.55,155.0,147.64,116.73,6.71,5.79,4.47,149.29,142.86,113.27,4742264.29,4516265.21,3575427.23,200052.71,174054.79,134517.37,4542211.57,4342210.43,3440909.87,112911.05,107530.12,85129.22,4763.16,4144.16,3202.79,108147.9,103385.96,81926.43,Two Days Out NS
2026-01-09,Two_Days_Out_NS,87,3,6,82,2696466.0,185430.0,2511036.0,64201.57,4415.0,59786.57,138.71,147.43,118.43,6.86,5.64,4.6,132.86,142.79,114.83,4245059.43,4512654.14,3627973.33,204897.0,170022.64,138618.37,4040162.43,4342631.5,3489354.97,101072.84,107444.15,86380.32,4878.5,4048.16,3300.44,96194.34,103395.99,83079.88,Two Days Out NS
2026-01-10,Two_Days_Out_NS,102,1,2,101,3121333.0,60690.0,3060643.0,74317.45,1445.0,72872.45,150.0,153.57,117.03,6.71,5.64,4.53,144.29,148.93,113.5,4588476.57,4698872.64,3585918.23,200571.29,170014.07,136627.37,4387905.29,4528858.57,3449290.87,109249.44,111877.92,85379.0,4775.51,4047.96,3253.03,104473.94,107829.97,82125.97,Two Days Out NS
2026-01-11,Two_Days_Out_NS,222,29,34,189,6793033.0,1035258.0,5757775.0,161738.88,24649.0,137089.88,140.29,146.43,121.03,10.43,7.43,5.57,130.86,140.0,116.47,4295803.0,4482947.79,3707603.93,314019.57,224497.5,168113.3,3981783.43,4258450.29,3539490.63,102281.02,106736.85,88276.28,7476.66,5345.18,4002.7,94804.37,101391.67,84273.59,Two Days Out NS
2026-01-12,Two_Days_Out_NS,296,0,2,295,9014385.0,60890.0,8953495.0,214628.21,1449.76,213178.45,179.71,153.07,130.2,10.0,7.29,5.63,170.71,146.79,125.57,5492218.0,4683378.36,3986149.9,301045.29,220193.93,170142.97,5191172.71,4463184.43,3816006.93,130767.09,111509.01,94908.33,7167.75,5242.71,4051.02,123599.35,106266.3,90857.31,Two Days Out NS
2026-01-13,Two_Days_Out_NS,94,12,12,83,2871756.0,362720.0,2509036.0,68375.14,8636.19,59738.95,190.0,156.86,132.83,11.43,7.64,6.03,179.57,150.21,127.8,5804986.0,4796848.5,4065690.97,346038.71,230431.79,182233.63,5458947.29,4566416.71,3883457.33,138213.95,114210.68,96802.16,8239.02,5486.47,4338.9,129974.93,108724.21,92463.27,Two Days Out NS
2026-01-14,Two_Days_Out_NS,114,0,1,114,3497363.0,30380.0,3466983.0,83270.55,723.33,82547.21,133.43,157.43,134.63,9.0,7.57,6.03,125.43,150.86,129.6,4085763.57,4813865.86,4120107.33,274011.14,228296.07,182230.3,3811752.43,4585569.79,3937877.03,97280.08,114615.85,98097.79,6524.07,5435.62,4338.82,90756.01,109180.23,93758.98,Two Days Out NS
2026-01-15,Two_Days_Out_NS,21,5,5,17,668039.0,152210.0,515829.0,15905.69,3624.05,12281.64,133.71,144.36,131.13,8.86,7.79,5.93,125.86,137.57,126.2,4094625.0,4418444.64,4014357.47,269654.0,234853.36,179056.3,3824971.0,4183591.29,3835301.17,97491.07,105201.06,95579.94,6420.33,5591.75,4263.25,91070.74,99609.32,91316.69,Two Days Out NS
2026-01-16,Two_Days_Out_NS,112,0,2,111,3422017.0,60210.0,3361807.0,81476.6,1433.57,80043.02,137.29,138.0,134.13,8.29,7.57,5.93,130.0,131.43,129.2,4198275.14,4221667.29,4105171.83,251765.43,228331.21,179062.97,3946509.71,3993336.07,3926108.87,99958.93,100515.89,97742.19,5994.41,5436.46,4263.4,93964.51,95079.43,93478.78,Two Days Out NS
2026-01-17,Two_Days_Out_NS,105,1,3,103,3228469.0,91600.0,3136869.0,76868.31,2180.95,74687.36,137.71,143.86,134.13,8.43,7.57,5.93,130.29,137.29,129.2,4213580.29,4401028.43,4105148.47,256181.14,228376.21,179095.3,3957399.14,4172652.21,3926053.17,100323.34,104786.39,97741.63,6099.55,5437.53,4264.17,94223.79,99348.86,93477.46,Two Days Out NS
2026-01-18,Two_Days_Out_NS,17,0,0,18,545477.0,0.0,545477.0,12987.55,0.0,12987.55,108.43,124.36,128.17,3.57,7.0,5.8,105.86,118.36,123.37,3321072.29,3808437.64,3925162.37,108287.14,211153.36,175540.3,3212785.14,3597284.29,3749622.07,79073.15,90677.09,93456.25,2578.26,5027.46,4179.53,76494.88,85649.63,89276.72,Two Days Out NS
2026-01-19,Two_Days_Out_NS,136,5,10,127,4116858.0,258827.0,3858031.0,98020.43,6162.55,91857.88,85.57,132.64,129.17,4.71,7.36,6.1,81.86,126.29,124.07,2621425.57,4056821.79,3953913.37,136563.86,218804.57,183158.53,2484861.71,3838017.21,3770754.83,62414.9,96591.0,94140.79,3251.52,5209.63,4360.92,59163.37,91381.36,89779.88,Two Days Out NS
2026-01-20,Two_Days_Out_NS,72,0,0,73,2218295.0,0.0,2218295.0,52816.55,0.0,52816.55,82.43,136.21,126.43,3.0,7.21,5.87,80.43,130.0,121.57,2528074.0,4166530.0,3871751.57,84746.71,215392.71,176108.17,2443327.29,3951137.29,3695643.4,60192.24,99203.1,92184.56,2017.78,5128.4,4193.05,58174.46,94074.7,87991.51,Two Days Out NS
2026-01-21,Two_Days_Out_NS,3,0,0,3,90640.0,0.0,90640.0,2158.1,0.0,2158.1,66.57,100.0,122.9,2.86,5.93,5.7,64.57,95.0,118.17,2041399.29,3063581.43,3762711.97,80406.71,177208.93,171056.17,1960992.57,2886372.5,3591655.8,48604.75,72942.42,89588.38,1914.45,4219.26,4072.77,46690.3,68723.15,85515.61,Two Days Out NS
2026-01-22,Two_Days_Out_NS,100,0,0,101,3054047.0,0.0,3054047.0,72715.4,0.0,72715.4,77.86,105.79,125.47,2.14,5.5,5.43,76.57,101.21,121.0,2382257.57,3238441.29,3840074.87,58662.43,164158.21,162878.5,2323595.14,3074283.07,3677196.37,56720.42,77105.74,91430.35,1396.72,3908.53,3878.06,55323.69,73197.22,87552.29,Two Days Out NS
2026-01-23,Two_Days_Out_NS,214,3,15,200,6554844.0,453920.0,6100924.0,156067.71,10807.62,145260.1,92.43,114.86,125.57,4.0,6.14,5.77,89.29,109.64,120.77,2829804.29,3514039.71,3843491.5,114906.71,183336.07,172963.4,2714897.57,3330703.64,3670528.1,67376.29,83667.61,91511.7,2735.87,4365.14,4118.18,64640.42,79302.47,87393.53,Two Days Out NS
2026-01-24,Two_Days_Out_NS,93,0,0,94,2864899.0,0.0,2864899.0,68211.88,0.0,68211.88,90.71,114.21,128.5,3.57,6.0,5.77,88.0,109.14,123.7,2777865.71,3495723.0,3932854.47,101821.0,179001.07,172963.4,2676044.71,3316721.93,3759891.07,66139.66,83231.5,93639.39,2424.31,4261.93,4118.18,63715.35,78969.57,89521.22,Two Days Out NS
2026-01-25,Two_Days_Out_NS,14,0,5,10,460381.0,153010.0,307371.0,10961.45,3643.1,7318.36,90.29,99.36,125.97,4.29,3.93,5.67,86.86,96.36,121.27,2765709.14,3043390.71,3856633.13,123679.57,115983.36,170001.07,2642029.57,2927407.36,3686632.07,65850.22,72461.68,91824.6,2944.75,2761.51,4047.64,62905.47,69700.18,87776.95,Two Days Out NS
2026-01-26,Two_Days_Out_NS,124,4,11,114,3777348.0,301764.0,3475584.0,89936.86,7184.86,82752.0,88.57,87.07,129.57,4.43,4.57,5.97,85.0,83.43,124.57,2717207.71,2669316.64,3965402.27,129813.43,133188.64,178032.87,2587394.29,2536128.0,3787369.4,64695.42,63555.16,94414.34,3090.8,3171.16,4238.88,61604.63,60384.0,90175.46,Two Days Out NS
2026-01-27,Two_Days_Out_NS,365,2,2,364,11148387.0,60750.0,11087637.0,265437.79,1446.43,263991.36,130.43,106.43,131.0,4.71,3.86,5.73,126.57,103.5,126.23,3992935.14,3260504.57,4009815.8,138492.0,111619.36,170974.87,3854443.14,3148885.21,3838840.93,95069.88,77631.06,95471.8,3297.43,2657.6,4070.83,91772.46,74973.46,91400.98,Two Days Out NS
2026-01-28,Two_Days_Out_NS,101,0,2,100,3088320.0,60390.0,3027930.0,73531.43,1437.86,72093.57,144.43,105.5,127.6,5.0,3.93,5.67,140.43,102.5,122.9,4421175.14,3231287.21,3905814.57,147119.14,113762.93,168949.87,4274056.0,3117524.29,3736864.7,105266.07,76935.41,92995.58,3502.84,2708.64,4022.62,101763.24,74226.77,88972.97,Two Days Out NS
2026-01-29,Two_Days_Out_NS,117,0,1,117,3593073.0,31800.0,3561273.0,85549.36,757.14,84792.21,146.86,112.36,130.13,5.14,3.64,5.47,142.71,109.64,125.63,4498178.86,3440218.21,3982811.2,151662.0,105162.21,162696.87,4346516.86,3335056.0,3820114.33,107099.5,81909.96,94828.84,3611.0,2503.86,3873.74,103488.5,79406.1,90955.1,Two Days Out NS
2026-01-30,Two_Days_Out_NS,18,0,1,18,563054.0,20840.0,542214.0,13406.05,496.19,12909.86,118.86,105.64,127.2,3.14,3.57,5.43,116.71,103.0,122.73,3642208.86,3236006.57,3892942.33,89793.43,102350.07,161382.2,3552415.43,3133656.5,3731560.13,86719.26,77047.78,92689.1,2137.94,2436.91,3842.43,84581.32,74610.87,88846.67,Two Days Out NS
2026-01-31,Two_Days_Out_NS,97,1,2,96,2989594.0,60260.0,2929334.0,71180.81,1434.76,69746.05,119.43,105.07,123.63,3.43,3.5,5.43,117.0,102.5,119.17,3660022.43,3218944.07,3785797.6,98402.0,100111.5,161377.27,3561620.43,3118832.57,3624420.33,87143.39,76641.53,90138.04,2342.91,2383.61,3842.32,84800.49,74257.92,86295.72,Two Days Out NS
2026-02-01,Two_Days_Out_NS,108,1,11,98,3313594.0,327581.0,2986013.0,78895.1,7799.55,71095.55,132.86,111.57,120.53,4.29,4.29,5.63,129.57,108.21,115.87,4067624.29,3416666.71,3690354.07,123340.71,123510.14,167245.97,3944283.57,3293156.57,3523108.1,96848.2,81349.21,87865.57,2936.68,2940.72,3982.05,93911.51,78408.49,83883.53,Two Days Out NS
2026-02-02,Two_Days_Out_NS,2,0,1,1,60760.0,30340.0,30420.0,1446.67,722.38,724.29,115.43,102.0,119.83,2.86,3.64,5.57,113.43,99.21,115.2,3536683.14,3126945.43,3668465.63,84565.86,107189.64,165224.97,3452117.29,3019755.79,3503240.67,84206.74,74451.08,87344.42,2013.47,2552.13,3933.93,82193.27,71898.95,83410.49,Two Days Out NS
2025-09-29,Three_Days_Out_CSX,2,0,0,3,90250.0,0.0,90250.0,2148.81,0.0,2148.81,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,90250.0,90250.0,90250.0,0.0,0.0,0.0,90250.0,90250.0,90250.0,2148.81,2148.81,2148.81,0.0,0.0,0.0,2148.81,2148.81,2148.81,Three Days Out CSX
2025-09-30,Three_Days_Out_CSX,173,23,34,140,5288986.0,1035249.0,4253737.0,125928.24,24648.79,101279.45,87.5,87.5,87.5,17.0,17.0,17.0,71.5,71.5,71.5,2689618.0,2689618.0,2689618.0,517624.5,517624.5,517624.5,2171993.5,2171993.5,2171993.5,64038.52,64038.52,64038.52,12324.4,12324.4,12324.4,51714.13,51714.13,51714.13,Three Days Out CSX
2025-10-01,Three_Days_Out_CSX,104,7,7,98,3194903.0,212520.0,2982383.0,76069.12,5060.0,71009.12,93.0,93.0,93.0,13.67,13.67,13.67,80.33,80.33,80.33,2858046.33,2858046.33,2858046.33,415923.0,415923.0,415923.0,2442123.33,2442123.33,2442123.33,68048.72,68048.72,68048.72,9902.93,9902.93,9902.93,58145.79,58145.79,58145.79,Three Days Out CSX
2025-10-02,Three_Days_Out_CSX,20,0,0,21,635360.0,0.0,635360.0,15127.62,0.0,15127.62,74.75,74.75,74.75,10.25,10.25,10.25,65.5,65.5,65.5,2302374.75,2302374.75,2302374.75,311942.25,311942.25,311942.25,1990432.5,1990432.5,1990432.5,54818.45,54818.45,54818.45,7427.2,7427.2,7427.2,47391.25,47391.25,47391.25,Three Days Out CSX
2025-10-03,Three_Days_Out_CSX,175,1,1,175,5343051.0,31610.0,5311441.0,127215.5,752.62,126462.88,94.8,94.8,94.8,8.4,8.4,8.4,87.4,87.4,87.4,2910510.0,2910510.0,2910510.0,255875.8,255875.8,255875.8,2654634.2,2654634.2,2654634.2,69297.86,69297.86,69297.86,6092.28,6092.28,6092.28,63205.58,63205.58,63205.58,Three Days Out CSX
2025-10-04,Three_Days_Out_CSX,111,11,11,101,3397008.0,333666.0,3063342.0,80881.14,7944.43,72936.71,97.5,97.5,97.5,8.83,8.83,8.83,89.67,89.67,89.67,2991593.0,2991593.0,2991593.0,268840.83,268840.83,268840.83,2722752.17,2722752.17,2722752.17,71228.4,71228.4,71228.4,6400.97,6400.97,6400.97,64827.43,64827.43,64827.43,Three Days Out CSX
2025-10-05,Three_Days_Out_CSX,41,0,1,41,1261655.0,30290.0,1231365.0,30039.4,721.19,29318.21,89.43,89.43,89.43,7.71,7.71,7.71,82.71,82.71,82.71,2744459.0,2744459.0,2744459.0,234762.14,234762.14,234762.14,2509696.86,2509696.86,2509696.86,65344.26,65344.26,65344.26,5589.58,5589.58,5589.58,59754.69,59754.69,59754.69,Three Days Out CSX
2025-10-06,Three_Days_Out_CSX,120,0,0,121,3673734.0,0.0,3673734.0,87469.86,0.0,87469.86,106.29,93.25,93.25,7.71,6.75,6.75,99.57,87.5,87.5,3256385.29,2860618.38,2860618.38,234762.14,205416.88,205416.88,3021623.14,2655201.5,2655201.5,77532.98,68109.96,68109.96,5589.58,4890.88,4890.88,71943.41,63219.08,63219.08,Three Days Out CSX
2025-10-07,Three_Days_Out_CSX,98,4,4,95,3019060.0,122020.0,2897040.0,71882.38,2905.24,68977.14,95.57,93.78,93.78,3.43,6.44,6.44,93.14,88.33,88.33,2932110.14,2878223.0,2878223.0,104300.86,196150.56,196150.56,2827809.29,2682072.44,2682072.44,69812.15,68529.12,68529.12,2483.35,4670.25,4670.25,67328.79,63858.87,63858.87,Three Days Out CSX
2025-10-08,Three_Days_Out_CSX,173,20,23,151,5286006.0,698283.0,4587723.0,125857.29,16625.79,109231.5,105.43,101.7,101.7,5.71,8.1,8.1,100.71,94.6,94.6,3230839.14,3119001.3,3119001.3,173695.57,246363.8,246363.8,3057143.57,2872637.5,2872637.5,76924.74,74261.94,74261.94,4135.61,5865.81,5865.81,72789.13,68396.13,68396.13,Three Days Out CSX
2025-10-09,Three_Days_Out_CSX,184,26,30,155,5629759.0,912725.0,4717034.0,134041.88,21731.55,112310.33,128.86,109.18,109.18,10.0,10.09,10.09,119.86,100.09,100.09,3944324.71,3347252.0,3347252.0,304084.86,306942.09,306942.09,3640239.86,3040309.91,3040309.91,93912.49,79696.48,79696.48,7240.12,7308.15,7308.15,86672.38,72388.33,72388.33,Three Days Out CSX
2025-10-10,Three_Days_Out_CSX,10,0,0,11,332830.0,0.0,332830.0,7924.52,0.0,7924.52,105.29,100.92,100.92,9.86,9.25,9.25,96.43,92.67,92.67,3228578.86,3096050.17,3096050.17,299569.14,281363.58,281363.58,2929009.71,2814686.58,2814686.58,76870.92,73715.48,73715.48,7132.6,6699.13,6699.13,69738.32,67016.35,67016.35,Three Days Out CSX
2025-10-11,Three_Days_Out_CSX,121,0,1,121,3703940.0,30060.0,3673880.0,88189.05,715.71,87473.33,106.71,102.46,102.46,8.43,8.62,8.62,99.29,94.85,94.85,3272426.29,3142810.92,3142810.92,256196.86,262032.54,262032.54,3016229.43,2880778.38,2880778.38,77914.91,74828.83,74828.83,6099.93,6238.87,6238.87,71814.98,68589.96,68589.96,Three Days Out CSX
