car_id,detection_time,date,direction,sensor
CITX0000221109,2025-11-30T02:34:01.211Z,2025-11-30,Westbound,"Coalhurst, AB"
UTLX0000212668,2025-11-30T02:34:01.211Z,2025-11-30,Westbound,"Coalhurst, AB"
PROX0000047274,2025-11-30T06:08:32.809Z,2025-11-30,Eastbound,"Waldeck, SK"
PROX0000044439,2025-11-30T06:08:32.809Z,2025-11-30,Eastbound,"Waldeck, SK"
NATX0000302960,2025-11-30T13:53:47.850Z,2025-11-30,Eastbound,"Waldeck, SK"
GATX0000214407,2025-11-30T13:53:47.850Z,2025-11-30,Eastbound,"Waldeck, SK"
PROX0000047321,2025-11-30T13:53:47.850Z,2025-11-30,Eastbound,"Waldeck, SK"
CTCX0000732639,2025-11-30T17:06:07.427Z,2025-11-30,Southbound,"Kevin, MT"
NATX0000303554,2025-11-30T17:06:07.427Z,2025-11-30,Southbound,"Kevin, MT"
CTCX0000732833,2025-11-30T17:06:07.427Z,2025-11-30,Southbound,"Kevin, MT"
CTCX0000302442,2025-11-30T23:30:56.243Z,2025-11-30,Eastbound,"Waldeck, SK"
CBTX0000739056,2025-11-30T23:30:56.243Z,2025-11-30,Eastbound,"Waldeck, SK"
PROX0000048681,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
CTCX0000732679,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
TILX0000355583,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
CTCX0000301105,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
PROX0000047285,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
CTCX0000300459,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
NATX0000302906,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
GATX0000214409,2025-12-01T00:26:46.658Z,2025-12-01,Westbound,"Coalhurst, AB"
CTCX0000731842,2025-12-01T08:31:00.941Z,2025-12-01,Westbound,"Brooks, AB"
CTCX0000732040,2025-12-01T08:31:00.941Z,2025-12-01,Westbound,"Brooks, AB"
CTCX0000302075,2025-12-01T08:31:00.941Z,2025-12-01,Westbound,"Brooks, AB"
PROX0000045849,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
CTCX0000732187,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
GATX0000214439,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
CTCX0000732448,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
CTCX0000732049,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
GBRX0000719663,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
PROX0000048686,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
NATX0000303243,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
CTCX0000732504,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
NATX0000303592,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
NATX0000303021,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
PROX0000047275,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
GATX0000214461,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
CTCX0000303138,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
GBRX0000719656,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
CTCX0000300455,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
CTCX0000301839,2025-12-01T11:08:37.921Z,2025-12-01,Eastbound,"Waldeck, SK"
TILX0000355408,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
CTCX0000300907,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
CTCX0000732631,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
CTCX0000300526,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
NATX0000303036,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
UTLX0000207091,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
TILX0000355541,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
CTCX0000732125,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
PROX0000043835,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
GATX0000214441,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
GATX0000214432,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
CITX0000220221,2025-12-01T22:36:50.760Z,2025-12-01,Southbound,"Kevin, MT"
PROX0000044513,2025-12-02T11:47:01.021Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000044765,2025-12-02T11:47:01.021Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000044083,2025-12-02T11:47:01.021Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000044193,2025-12-02T11:47:01.021Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000045855,2025-12-02T11:47:01.021Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000044015,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
TILX0000355416,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
CTCX0000732797,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000047131,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
NATX0000303195,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
CITX0000221173,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000048718,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
CTCX0000300345,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
PROX0000044572,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
TILX0000355559,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
CTCX0000300368,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
GATX0000214463,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
CTCX0000732777,2025-12-02T11:59:53.950Z,2025-12-02,Westbound,"Brooks, AB"
NONE,2025-12-02T14:20:07.646Z,2025-12-02,Eastbound,"Waldeck, SK"
CTCX0000301359,2025-12-02T14:20:07.646Z,2025-12-02,Eastbound,"Waldeck, SK"
GATX0000214465,2025-12-02T14:20:07.646Z,2025-12-02,Eastbound,"Waldeck, SK"
PROX0000045524,2025-12-03T00:59:17.616Z,2025-12-03,Westbound,"Brooks, AB"
NONE,2025-12-03T03:09:28.475Z,2025-12-03,Westbound,"Brooks, AB"
PROX0000044708,2025-12-03T03:16:53.040Z,2025-12-03,Eastbound,"Waldeck, SK"
CITX0000221183,2025-12-03T03:16:53.040Z,2025-12-03,Eastbound,"Waldeck, SK"
PROX0000045054,2025-12-03T03:16:53.040Z,2025-12-03,Eastbound,"Waldeck, SK"
CTCX0000302620,2025-12-03T03:16:53.040Z,2025-12-03,Eastbound,"Waldeck, SK"
CTCX0000303107,2025-12-03T03:16:53.040Z,2025-12-03,Eastbound,"Waldeck, SK"
PROX0000044564,2025-12-03T14:06:15.457Z,2025-12-03,Eastbound,"Waldeck, SK"
CTCX0000300446,2025-12-03T14:06:15.457Z,2025-12-03,Eastbound,"Waldeck, SK"
CTCX0000303288,2025-12-03T14:06:15.457Z,2025-12-03,Eastbound,"Waldeck, SK"
GATX0000214409,2025-12-03T18:04:24.277Z,2025-12-03,Southbound,"Kevin, MT"
PROX0000048681,2025-12-03T18:04:24.277Z,2025-12-03,Southbound,"Kevin, MT"
CTCX0000732679,2025-12-03T18:04:24.277Z,2025-12-03,Southbound,"Kevin, MT"
PROX0000047285,2025-12-03T18:04:24.277Z,2025-12-03,Southbound,"Kevin, MT"
CTCX0000300459,2025-12-03T18:04:24.277Z,2025-12-03,Southbound,"Kevin, MT"
NATX0000302906,2025-12-03T18:04:24.277Z,2025-12-03,Southbound,"Kevin, MT"
CTCX0000300884,2025-12-04T03:21:16.994Z,2025-12-04,Eastbound,"Waldeck, SK"
CTCX0000301540,2025-12-04T03:21:16.994Z,2025-12-04,Eastbound,"Waldeck, SK"
NATX0000303282,2025-12-04T03:21:16.994Z,2025-12-04,Eastbound,"Waldeck, SK"
PROX0000045741,2025-12-04T03:21:16.994Z,2025-12-04,Eastbound,"Waldeck, SK"
NATX0000302901,2025-12-04T04:23:59.993Z,2025-12-04,Westbound,"Coalhurst, AB"
TILX0000355503,2025-12-04T09:26:29.098Z,2025-12-04,Eastbound,"Waldeck, SK"
UTLX0000210627,2025-12-04T09:26:29.098Z,2025-12-04,Eastbound,"Waldeck, SK"
NATX0000301792,2025-12-04T09:58:54.520Z,2025-12-04,Westbound,"Brooks, AB"
NATX0000303014,2025-12-04T09:58:54.520Z,2025-12-04,Westbound,"Brooks, AB"
PROX0000043819,2025-12-04T09:58:54.520Z,2025-12-04,Westbound,"Brooks, AB"
NATX0000301977,2025-12-04T09:58:54.520Z,2025-12-04,Westbound,"Brooks, AB"
CTCX0000300655,2025-12-04T21:07:50.955Z,2025-12-04,Westbound,"Coalhurst, AB"
CTCX0000302318,2025-12-04T22:30:11.441Z,2025-12-04,Westbound,"Brooks, AB"
GATX0000214446,2025-12-04T22:30:11.441Z,2025-12-04,Westbound,"Brooks, AB"
CTCX0000732076,2025-12-04T22:30:11.441Z,2025-12-04,Westbound,"Brooks, AB"
NATX0000302958,2025-12-04T22:30:11.441Z,2025-12-04,Westbound,"Brooks, AB"
CTCX0000300550,2025-12-05T20:31:15.198Z,2025-12-05,Westbound,"Coalhurst, AB"
NATX0000303089,2025-12-05T20:31:15.198Z,2025-12-05,Westbound,"Coalhurst, AB"
TILX0000355319,2025-12-05T20:31:15.198Z,2025-12-05,Westbound,"Coalhurst, AB"
NATX0000303121,2025-12-06T03:28:41.864Z,2025-12-06,Eastbound,"Waldeck, SK"
NATX0000310507,2025-12-06T03:28:41.864Z,2025-12-06,Eastbound,"Waldeck, SK"
PROX0000047292,2025-12-06T09:00:09.103Z,2025-12-06,Eastbound,"Waldeck, SK"
PROX0000044443,2025-12-06T09:00:09.103Z,2025-12-06,Eastbound,"Waldeck, SK"
TILX0000355237,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
TILX0000355386,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
PROX0000047262,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
CTCX0000732653,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
TILX0000355507,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
NATX0000303011,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
CTCX0000300382,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
PROX0000044429,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
PROX0000043839,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
CTCX0000732599,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
PROX0000048696,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
CTCX0000300560,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
UTLX0000208302,2025-12-06T23:21:17.150Z,2025-12-06,Westbound,"Brooks, AB"
TILX0000355589,2025-12-07T00:01:27.451Z,2025-12-07,Westbound,"Coalhurst, AB"
PROX0000048688,2025-12-07T00:01:27.451Z,2025-12-07,Westbound,"Coalhurst, AB"
NONE,2025-12-07T04:21:26.385Z,2025-12-07,Southbound,"Kevin, MT"
PROX0000043475,2025-12-07T04:21:26.385Z,2025-12-07,Southbound,"Kevin, MT"
PROX0000047243,2025-12-07T04:21:26.385Z,2025-12-07,Southbound,"Kevin, MT"
PROX0000048731,2025-12-07T04:21:26.385Z,2025-12-07,Southbound,"Kevin, MT"
CTCX0000731956,2025-12-07T04:21:26.385Z,2025-12-07,Southbound,"Kevin, MT"
PROX0000044570,2025-12-07T08:58:58.207Z,2025-12-07,Westbound,"Brooks, AB"
PROX0000044647,2025-12-07T10:12:54.193Z,2025-12-07,Eastbound,"Waldeck, SK"
PROX0000045194,2025-12-07T10:12:54.193Z,2025-12-07,Eastbound,"Waldeck, SK"
PROX0000044225,2025-12-07T10:12:54.193Z,2025-12-07,Eastbound,"Waldeck, SK"
CITX0000221128,2025-12-07T10:12:54.193Z,2025-12-07,Eastbound,"Waldeck, SK"
PROX0000047310,2025-12-07T10:12:54.193Z,2025-12-07,Eastbound,"Waldeck, SK"
GATX0000214466,2025-12-07T21:51:10.819Z,2025-12-07,Westbound,"Coalhurst, AB"
TILX0000355491,2025-12-07T21:51:10.819Z,2025-12-07,Westbound,"Coalhurst, AB"
PROX0000043464,2025-12-07T21:51:10.819Z,2025-12-07,Westbound,"Coalhurst, AB"
PROX0000048668,2025-12-08T03:40:19.269Z,2025-12-08,Southbound,"Kevin, MT"
PROX0000043472,2025-12-08T03:40:19.269Z,2025-12-08,Southbound,"Kevin, MT"
PROX0000044942,2025-12-08T03:40:19.269Z,2025-12-08,Southbound,"Kevin, MT"
CITX0000221109,2025-12-08T04:36:59.050Z,2025-12-08,Westbound,"Coalhurst, AB"
NONE,2025-12-08T04:36:59.050Z,2025-12-08,Westbound,"Coalhurst, AB"
CTCX0000303166,2025-12-08T20:16:26.512Z,2025-12-08,Westbound,"Brooks, AB"
NONE,2025-12-08T22:50:05.669Z,2025-12-08,Westbound,"Coalhurst, AB"
CTCX0000732095,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
CTCX0000736640,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
CTCX0000303055,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
CTCX0000300646,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
PROX0000045011,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
GATX0000214474,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
PROX0000044745,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
TILX0000355363,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
PROX0000043465,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
TILX0000355443,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
PROX0000045776,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
TILX0000355420,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
CTCX0000301971,2025-12-09T06:35:53.597Z,2025-12-09,Eastbound,"Waldeck, SK"
GATX0000214447,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
NATX0000310552,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
CTCX0000301347,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
FURX0000160064,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
TILX0000355568,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
CITX0000220192,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
CTCX0000302200,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
GATX0000214423,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
TILX0000355532,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
NATX0000302967,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
NATX0000302998,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
CTCX0000732827,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
NATX0000301863,2025-12-09T14:21:52.402Z,2025-12-09,Westbound,"Brooks, AB"
CTCX0000731966,2025-12-10T03:15:57.744Z,2025-12-10,Westbound,"Coalhurst, AB"
PROX0000044994,2025-12-10T03:15:57.744Z,2025-12-10,Westbound,"Coalhurst, AB"
PROX0000044515,2025-12-10T03:15:57.744Z,2025-12-10,Westbound,"Coalhurst, AB"
NONE,2025-12-10T03:15:57.744Z,2025-12-10,Westbound,"Coalhurst, AB"
GATX0000214489,2025-12-10T03:33:05.399Z,2025-12-10,Southbound,"Kevin, MT"
PROX0000047172,2025-12-10T05:14:25.929Z,2025-12-10,Eastbound,"Waldeck, SK"
PROX0000044568,2025-12-10T05:14:25.929Z,2025-12-10,Eastbound,"Waldeck, SK"
CTCX0000732661,2025-12-10T05:14:25.929Z,2025-12-10,Eastbound,"Waldeck, SK"
CTCX0000732190,2025-12-10T05:14:25.929Z,2025-12-10,Eastbound,"Waldeck, SK"
PROX0000044488,2025-12-10T05:14:25.929Z,2025-12-10,Eastbound,"Waldeck, SK"
CTCX0000303088,2025-12-10T05:14:25.929Z,2025-12-10,Eastbound,"Waldeck, SK"
FURX0000160049,2025-12-10T05:14:25.929Z,2025-12-10,Eastbound,"Waldeck, SK"
CTCX0000300357,2025-12-10T15:47:08.089Z,2025-12-10,Westbound,"Brooks, AB"
TILX0000355645,2025-12-11T01:42:48.077Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000730125,2025-12-11T01:42:48.077Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000300966,2025-12-11T01:42:48.077Z,2025-12-11,Westbound,"Coalhurst, AB"
TILX0000355574,2025-12-11T01:42:48.077Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000048749,2025-12-11T01:42:48.077Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732096,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000300518,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732710,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000731089,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
TILX0000355269,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000303097,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
NATX0000301878,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000303326,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
TILX0000355552,2025-12-11T02:38:31.123Z,2025-12-11,Westbound,"Coalhurst, AB"
CGTX0000031033,2025-12-11T13:45:02.267Z,2025-12-11,Westbound,"Brooks, AB"
CTCX0000300561,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
NATX0000303063,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
CTCX0000732112,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
CTCX0000300559,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
CTCX0000732650,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
CTCX0000732732,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
PROX0000048699,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
TILX0000355562,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
PROX0000045800,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
PROX0000044359,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
CTCX0000732485,2025-12-11T14:29:17.237Z,2025-12-11,Eastbound,"Waldeck, SK"
CTCX0000303316,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000043643,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732796,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732593,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000300537,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
NATX0000302950,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
NONE,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
UTLX0000207086,2025-12-11T23:12:45.444Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000044606,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732645,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000301535,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732084,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000301560,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000044487,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
TILX0000355374,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000731648,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
GATX0000214467,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000044995,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732043,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000044730,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732193,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000048736,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000302143,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000047241,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000732481,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
GATX0000214477,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
FURX0000160061,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
CTCX0000300258,2025-12-11T23:25:49.082Z,2025-12-11,Westbound,"Coalhurst, AB"
PROX0000044515,2025-12-12T17:34:01.489Z,2025-12-12,Southbound,"Kevin, MT"
PROX0000044994,2025-12-12T17:34:01.489Z,2025-12-12,Southbound,"Kevin, MT"
UTLX0000211680,2025-12-13T02:14:59.530Z,2025-12-13,Westbound,"Coalhurst, AB"
TILX0000355428,2025-12-13T02:14:59.530Z,2025-12-13,Westbound,"Coalhurst, AB"
CTCX0000300636,2025-12-13T02:14:59.530Z,2025-12-13,Westbound,"Coalhurst, AB"
CTCX0000208870,2025-12-13T02:14:59.530Z,2025-12-13,Westbound,"Coalhurst, AB"
CITX0000220120,2025-12-13T02:14:59.530Z,2025-12-13,Westbound,"Coalhurst, AB"
CGTX0000031006,2025-12-13T09:25:17.143Z,2025-12-13,Eastbound,"Waldeck, SK"
PROX0000044484,2025-12-13T09:25:17.143Z,2025-12-13,Eastbound,"Waldeck, SK"
PROX0000044319,2025-12-13T10:22:38.115Z,2025-12-13,Westbound,"Brooks, AB"
CTCX0000732052,2025-12-13T10:22:38.115Z,2025-12-13,Westbound,"Brooks, AB"
NATX0000302948,2025-12-13T10:22:38.115Z,2025-12-13,Westbound,"Brooks, AB"
CTCX0000732606,2025-12-13T10:22:38.115Z,2025-12-13,Westbound,"Brooks, AB"
PROX0000048654,2025-12-13T10:22:38.115Z,2025-12-13,Westbound,"Brooks, AB"
CTCX0000300518,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
CTCX0000732796,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
NATX0000301878,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
CTCX0000303326,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
CTCX0000303316,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
NATX0000302950,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
CTCX0000300537,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
TILX0000355552,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
CTCX0000303097,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
CTCX0000732593,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
UTLX0000207086,2025-12-13T16:39:11.417Z,2025-12-13,Southbound,"Kevin, MT"
CTCX0000732615,2025-12-13T17:19:15.333Z,2025-12-13,Eastbound,"Waldeck, SK"
CTCX0000732487,2025-12-13T17:19:15.333Z,2025-12-13,Eastbound,"Waldeck, SK"
PROX0000044539,2025-12-14T05:43:10.995Z,2025-12-14,Eastbound,"Waldeck, SK"
NATX0000302901,2025-12-14T05:43:10.995Z,2025-12-14,Eastbound,"Waldeck, SK"
TILX0000355498,2025-12-14T05:43:10.995Z,2025-12-14,Eastbound,"Waldeck, SK"
CTCX0000732774,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
NATX0000301879,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
CTCX0000300407,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
CTCX0000732612,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
NATX0000302984,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
NATX0000302932,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
CTCX0000303124,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
CITX0000220109,2025-12-14T13:32:58.718Z,2025-12-14,Eastbound,"Waldeck, SK"
CTCX0000208870,2025-12-14T17:54:24.316Z,2025-12-14,Southbound,"Kevin, MT"
CITX0000220120,2025-12-14T17:54:24.316Z,2025-12-14,Southbound,"Kevin, MT"
CTCX0000300636,2025-12-14T17:54:24.316Z,2025-12-14,Southbound,"Kevin, MT"
UTLX0000211628,2025-12-14T17:54:24.316Z,2025-12-14,Southbound,"Kevin, MT"
TILX0000355428,2025-12-14T17:54:24.316Z,2025-12-14,Southbound,"Kevin, MT"
PROX0000048741,2025-12-15T02:46:05.062Z,2025-12-15,Westbound,"Coalhurst, AB"
PROX0000048743,2025-12-15T02:46:05.062Z,2025-12-15,Westbound,"Coalhurst, AB"
NONE,2025-12-15T02:46:05.062Z,2025-12-15,Westbound,"Coalhurst, AB"
PROX0000048713,2025-12-15T02:46:05.062Z,2025-12-15,Westbound,"Coalhurst, AB"
